Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int,WumpusKilled,RoomsExplored
ReactivePlayer,-48545,15,0.300000,0.300000,0.300000,49,35,14,true,1,14,136
ReactivePlayer,-93082,15,0.300000,0.300000,0.300000,93,80,13,true,1,13,176
ReactivePlayer,-100218,15,0.300000,0.300000,0.300000,99,88,11,false,0,11,105
ReactivePlayer,-100271,15,0.300000,0.300000,0.300000,98,89,9,false,0,9,205
ReactivePlayer,-5297,15,0.300000,0.300000,0.300000,6,1,5,true,1,5,51
ReactivePlayer,-100325,15,0.300000,0.300000,0.300000,99,92,7,false,0,7,100
ReactivePlayer,-8350,15,0.300000,0.300000,0.300000,9,5,4,true,1,4,61
ReactivePlayer,-100928,15,0.300000,0.300000,0.300000,100,89,11,false,0,11,131
ReactivePlayer,-17566,15,0.300000,0.300000,0.300000,18,8,10,true,1,10,88
ReactivePlayer,-100528,15,0.300000,0.300000,0.300000,99,90,9,false,0,9,179
ReactivePlayer,-100272,15,0.300000,0.300000,0.300000,99,81,18,false,0,18,204
ReactivePlayer,-97694,15,0.300000,0.300000,0.300000,97,84,13,true,1,13,137
ReactivePlayer,-23231,15,0.300000,0.300000,0.300000,24,15,9,true,1,9,68
ReactivePlayer,-100931,15,0.300000,0.300000,0.300000,99,85,14,false,0,14,161
ReactivePlayer,-100889,15,0.300000,0.300000,0.300000,100,91,9,false,0,9,128
ReactivePlayer,-100135,15,0.300000,0.300000,0.300000,99,88,11,false,0,11,167
ReactivePlayer,-50580,15,0.300000,0.300000,0.300000,51,47,4,true,1,4,118
ReactivePlayer,-19,15,0.300000,0.300000,0.300000,1,0,1,true,1,1,9
ReactivePlayer,-35760,15,0.300000,0.300000,0.300000,36,32,4,true,1,4,119
ReactivePlayer,-100229,15,0.300000,0.300000,0.300000,99,86,13,false,0,13,171
ReactivePlayer,-9,15,0.300000,0.300000,0.300000,1,0,1,true,1,1,5
ReactivePlayer,-100008,15,0.300000,0.300000,0.300000,99,82,17,false,0,17,155
ReactivePlayer,-79860,15,0.300000,0.300000,0.300000,80,67,13,true,1,13,144
ReactivePlayer,-21352,15,0.300000,0.300000,0.300000,22,17,5,true,1,5,105
ReactivePlayer,-100227,15,0.300000,0.300000,0.300000,99,84,15,false,0,15,192
ReactivePlayer,-100013,15,0.300000,0.300000,0.300000,99,89,10,false,0,10,146
ReactivePlayer,-50,15,0.300000,0.300000,0.300000,1,0,1,true,1,1,26
ReactivePlayer,-45594,15,0.300000,0.300000,0.300000,46,28,18,true,1,18,141
ReactivePlayer,-18,15,0.300000,0.300000,0.300000,1,1,0,true,1,0,7
ReactivePlayer,-6,15,0.300000,0.300000,0.300000,1,0,1,true,1,1,3
ReactivePlayer,-97193,15,0.300000,0.300000,0.300000,97,87,10,true,1,10,147
ReactivePlayer,-83944,15,0.300000,0.300000,0.300000,84,64,20,true,1,20,172
ReactivePlayer,995,15,0.300000,0.300000,0.300000,0,0,0,true,1,0,2
ReactivePlayer,-100119,15,0.300000,0.300000,0.300000,99,84,15,false,0,15,183
ReactivePlayer,-100355,15,0.300000,0.300000,0.300000,99,85,14,false,0,14,207
ReactivePlayer,-100401,15,0.300000,0.300000,0.300000,99,96,3,false,0,3,127
ReactivePlayer,-100000,15,0.300000,0.300000,0.300000,98,86,12,false,0,12,201
ReactivePlayer,-100461,15,0.300000,0.300000,0.300000,98,81,17,false,0,17,193
ReactivePlayer,-73539,15,0.300000,0.300000,0.300000,74,64,10,true,1,10,148
ReactivePlayer,-100857,15,0.300000,0.300000,0.300000,100,96,4,false,0,4,123
ReactivePlayer,-35530,15,0.300000,0.300000,0.300000,36,29,7,true,1,7,119
ReactivePlayer,-11268,15,0.300000,0.300000,0.300000,12,10,2,true,1,2,62
ReactivePlayer,-48888,15,0.300000,0.300000,0.300000,49,42,7,true,1,7,138
ReactivePlayer,-51539,15,0.300000,0.300000,0.300000,52,41,11,true,1,11,113
ReactivePlayer,-79885,15,0.300000,0.300000,0.300000,80,63,17,true,1,17,171
ReactivePlayer,-1024,15,0.300000,0.300000,0.300000,2,0,2,true,1,2,15
ReactivePlayer,-41639,15,0.300000,0.300000,0.300000,42,32,10,true,1,10,84
ReactivePlayer,-27499,15,0.300000,0.300000,0.300000,28,24,4,true,1,4,79
ReactivePlayer,-100669,15,0.300000,0.300000,0.300000,100,98,2,false,0,2,36
ReactivePlayer,-1056,15,0.300000,0.300000,0.300000,2,1,1,true,1,1,34
ReactivePlayer,-100398,15,0.300000,0.300000,0.300000,99,86,13,false,0,13,170
ReactivePlayer,-65927,15,0.300000,0.300000,0.300000,66,51,15,true,1,15,119
ReactivePlayer,-100624,15,0.300000,0.300000,0.300000,100,95,5,false,0,5,58
ReactivePlayer,-3017,15,0.300000,0.300000,0.300000,4,4,0,true,1,0,6
ReactivePlayer,-100184,15,0.300000,0.300000,0.300000,99,79,20,false,0,20,153
ReactivePlayer,-100508,15,0.300000,0.300000,0.300000,98,84,14,false,0,14,182
ReactivePlayer,-100757,15,0.300000,0.300000,0.300000,99,87,12,false,0,12,145
ReactivePlayer,-100430,15,0.300000,0.300000,0.300000,99,90,9,false,0,9,191
ReactivePlayer,-1011,15,0.300000,0.300000,0.300000,2,0,2,true,1,2,11
ReactivePlayer,-6080,15,0.300000,0.300000,0.300000,7,4,3,true,1,3,39
ReactivePlayer,-100785,15,0.300000,0.300000,0.300000,100,92,8,false,0,8,141
ReactivePlayer,-28412,15,0.300000,0.300000,0.300000,29,18,11,true,1,11,95
ReactivePlayer,-30741,15,0.300000,0.300000,0.300000,31,24,7,true,1,7,87
ReactivePlayer,-51730,15,0.300000,0.300000,0.300000,52,40,12,true,1,12,124
ReactivePlayer,-15479,15,0.300000,0.300000,0.300000,16,14,2,true,1,2,30
ReactivePlayer,-100125,15,0.300000,0.300000,0.300000,99,89,10,false,0,10,187
ReactivePlayer,-100116,15,0.300000,0.300000,0.300000,99,91,8,false,0,8,118
ReactivePlayer,-93775,15,0.300000,0.300000,0.300000,94,86,8,true,1,8,125
ReactivePlayer,-100224,15,0.300000,0.300000,0.300000,97,78,19,false,0,19,225
ReactivePlayer,-68958,15,0.300000,0.300000,0.300000,69,56,13,true,1,13,200
ReactivePlayer,-54888,15,0.300000,0.300000,0.300000,55,45,10,true,1,10,159
