Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int,WumpusKilled,RoomsExplored
ReasoningPlayer,-2832,25,0.300000,0.300000,0.300000,3,3,0,true,1,0,94
ReasoningPlayer,-32261,25,0.300000,0.300000,0.300000,30,20,10,true,1,11,256
ReasoningPlayer,-457,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,173
ReasoningPlayer,-77460,25,0.300000,0.300000,0.300000,72,50,22,true,1,22,379
ReasoningPlayer,-3331,25,0.300000,0.300000,0.300000,4,3,1,true,1,1,42
ReasoningPlayer,-100604,25,0.300000,0.300000,0.300000,94,70,24,false,0,26,373
ReasoningPlayer,780,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,42
ReasoningPlayer,-19606,25,0.300000,0.300000,0.300000,18,7,11,true,1,11,256
ReasoningPlayer,-100413,25,0.300000,0.300000,0.300000,92,64,28,false,0,29,556
ReasoningPlayer,-1030,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,257
ReasoningPlayer,-8419,25,0.300000,0.300000,0.300000,7,2,5,true,1,5,250
ReasoningPlayer,-54083,25,0.300000,0.300000,0.300000,49,30,19,true,1,19,445
ReasoningPlayer,-100216,25,0.300000,0.300000,0.300000,93,75,18,false,0,19,454
ReasoningPlayer,78,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,115
ReasoningPlayer,-58652,25,0.300000,0.300000,0.300000,54,29,25,true,1,25,430
ReasoningPlayer,-100957,25,0.300000,0.300000,0.300000,97,84,13,false,0,13,173
ReasoningPlayer,251,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,115
ReasoningPlayer,-5651,25,0.300000,0.300000,0.300000,5,0,5,true,1,5,176
ReasoningPlayer,-22015,25,0.300000,0.300000,0.300000,19,5,14,true,1,15,382
ReasoningPlayer,-57713,25,0.300000,0.300000,0.300000,53,36,17,true,1,18,366
ReasoningPlayer,30,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,134
ReasoningPlayer,-1387,25,0.300000,0.300000,0.300000,2,2,0,true,1,0,43
ReasoningPlayer,-16396,25,0.300000,0.300000,0.300000,13,6,7,true,1,7,354
ReasoningPlayer,-21725,25,0.300000,0.300000,0.300000,20,15,5,true,1,5,282
ReasoningPlayer,-683,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,224
ReasoningPlayer,-18391,25,0.300000,0.300000,0.300000,17,7,10,true,1,11,201
ReasoningPlayer,-527,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,184
ReasoningPlayer,-100751,25,0.300000,0.300000,0.300000,93,62,31,false,0,31,426
ReasoningPlayer,-10444,25,0.300000,0.300000,0.300000,8,7,1,true,1,1,333
