Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int
ReactivePlayer,-100266,25,0.300000,0.300000,0.300000,99,75,24,false,0
ReactivePlayer,-46523,25,0.300000,0.300000,0.300000,47,42,5,true,1
ReactivePlayer,-100207,25,0.300000,0.300000,0.300000,99,81,18,false,0
ReactivePlayer,-100068,25,0.300000,0.300000,0.300000,99,79,20,false,0
ReactivePlayer,-87849,25,0.300000,0.300000,0.300000,88,74,14,true,1
ReactivePlayer,-100357,25,0.300000,0.300000,0.300000,99,82,17,false,0
ReactivePlayer,-100422,25,0.300000,0.300000,0.300000,99,82,17,false,0
ReactivePlayer,-11124,25,0.300000,0.300000,0.300000,12,8,4,true,1
ReactivePlayer,-100278,25,0.300000,0.300000,0.300000,100,100,0,false,0
ReactivePlayer,-31526,25,0.300000,0.300000,0.300000,32,22,10,true,1
ReactivePlayer,-90666,25,0.300000,0.300000,0.300000,90,73,17,true,1
ReactivePlayer,-44519,25,0.300000,0.300000,0.300000,45,37,8,true,1
ReactivePlayer,-100008,25,0.300000,0.300000,0.300000,99,78,21,false,0
ReactivePlayer,-100161,25,0.300000,0.300000,0.300000,99,79,20,false,0
ReactivePlayer,-81451,25,0.300000,0.300000,0.300000,81,67,14,true,1
ReactivePlayer,-68996,25,0.300000,0.300000,0.300000,69,47,22,true,1
ReactivePlayer,-100237,25,0.300000,0.300000,0.300000,99,82,17,false,0
ReactivePlayer,-48605,25,0.300000,0.300000,0.300000,49,39,10,true,1
ReactivePlayer,-100676,25,0.300000,0.300000,0.300000,100,88,12,false,0
ReactivePlayer,-8120,25,0.300000,0.300000,0.300000,9,8,1,true,1
ReactivePlayer,-92040,25,0.300000,0.300000,0.300000,92,70,22,true,1
ReactivePlayer,-100086,25,0.300000,0.300000,0.300000,99,83,16,false,0
ReactivePlayer,-100981,25,0.300000,0.300000,0.300000,100,86,14,false,0
ReactivePlayer,-51894,25,0.300000,0.300000,0.300000,52,36,16,true,1
ReactivePlayer,-100816,25,0.300000,0.300000,0.300000,99,73,26,false,0
ReactivePlayer,-100206,25,0.300000,0.300000,0.300000,99,88,11,false,0
ReactivePlayer,-2034,25,0.300000,0.300000,0.300000,3,1,2,true,1
ReactivePlayer,-30,25,0.300000,0.300000,0.300000,1,0,1,true,1
ReactivePlayer,-100968,25,0.300000,0.300000,0.300000,100,78,22,false,0
ReactivePlayer,-100296,25,0.300000,0.300000,0.300000,99,81,18,false,0
