Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int
ReasoningPlayer,-100521,20,0.686200,0.629045,0.248271,99,82,17,false,0
ReasoningPlayer,-100584,20,0.102099,0.841546,0.782484,99,98,1,false,0
ReasoningPlayer,-100584,20,0.134668,0.938119,0.632810,100,100,0,false,0
ReasoningPlayer,-100652,20,0.732190,0.129286,0.436673,98,69,29,false,0
ReasoningPlayer,-11265,20,0.260175,0.261768,0.310975,11,11,0,true,1
ReasoningPlayer,910,20,0.422909,0.510587,0.076571,0,0,0,true,1
ReasoningPlayer,-100799,20,0.514236,0.316012,0.936538,100,98,2,false,0
ReasoningPlayer,-100413,20,0.943363,0.728176,0.030881,96,70,26,false,0
ReasoningPlayer,-100645,20,0.989056,0.797847,0.837867,99,80,19,false,0
ReasoningPlayer,878,20,0.397588,0.088582,0.308843,0,0,0,true,1
ReasoningPlayer,-100621,20,0.360252,0.025442,0.524619,98,86,12,false,0
ReasoningPlayer,-100907,20,0.146728,0.999561,0.187833,90,84,6,false,0
ReasoningPlayer,-17487,20,0.763549,0.993732,0.301340,18,12,6,true,1
ReasoningPlayer,-32811,20,0.484743,0.213708,0.155044,31,7,24,true,1
ReasoningPlayer,-100317,20,0.419512,0.751681,0.747799,98,86,12,false,0
ReasoningPlayer,-100529,20,0.482159,0.027511,0.927018,99,86,13,false,0
ReasoningPlayer,-100513,20,0.314955,0.203721,0.702385,99,98,1,false,0
ReasoningPlayer,-2218,20,0.364050,0.788227,0.174141,3,0,3,true,1
ReasoningPlayer,-100716,20,0.689847,0.379829,0.788013,98,62,36,false,0
ReasoningPlayer,-100726,20,0.996580,0.818616,0.669699,99,83,16,false,0
ReasoningPlayer,-100992,20,0.597913,0.454380,0.474000,100,93,7,false,0
ReasoningPlayer,-100589,20,0.584625,0.446709,0.693874,99,82,17,false,0
ReasoningPlayer,-100803,20,0.963503,0.167846,0.368680,97,47,50,false,0
ReasoningPlayer,-100729,20,0.641500,0.311362,0.278022,96,62,34,false,0
ReasoningPlayer,-11429,20,0.574156,0.209447,0.504254,12,8,4,true,1
